municipio_ibge,municipio_nome,ano,mes,internacoes
420195,Bom Jesus,2019,8,38
420195,Bom Jesus,2019,9,28
420195,Bom Jesus,2019,10,24
420195,Bom Jesus,2019,11,19
420195,Bom Jesus,2019,12,19
420195,Bom Jesus,2020,1,15
420195,Bom Jesus,2020,2,16
420195,Bom Jesus,2020,3,20
420195,Bom Jesus,2020,4,19
420195,Bom Jesus,2020,5,19
420195,Bom Jesus,2020,6,32
420195,Bom Jesus,2020,7,35
420195,Bom Jesus,2020,8,31
420195,Bom Jesus,2020,9,21
420195,Bom Jesus,2020,10,20
420195,Bom Jesus,2020,11,17
420195,Bom Jesus,2020,12,15
420195,Bom Jesus,2021,1,21
420195,Bom Jesus,2021,2,22
420195,Bom Jesus,2021,3,26
420195,Bom Jesus,2021,4,24
420195,Bom Jesus,2021,5,34
420195,Bom Jesus,2021,6,38
420195,Bom Jesus,2021,7,48
420195,Bom Jesus,2021,8,47
420195,Bom Jesus,2021,9,35
420195,Bom Jesus,2021,10,28
420195,Bom Jesus,2021,11,24
420195,Bom Jesus,2021,12,27
420195,Bom Jesus,2022,1,17
420195,Bom Jesus,2022,2,24
420195,Bom Jesus,2022,3,20
420195,Bom Jesus,2022,4,21
420195,Bom Jesus,2022,5,29
420195,Bom Jesus,2022,6,35
420195,Bom Jesus,2022,7,37
420195,Bom Jesus,2022,8,38
420195,Bom Jesus,2022,9,30
420195,Bom Jesus,2022,10,21
420195,Bom Jesus,2022,11,20
420195,Bom Jesus,2022,12,17
420195,Bom Jesus,2023,1,16
420195,Bom Jesus,2023,2,22
420195,Bom Jesus,2023,3,22
420195,Bom Jesus,2023,4,24
420195,Bom Jesus,2023,5,25
420195,Bom Jesus,2023,6,35
420195,Bom Jesus,2023,7,41
420195,Bom Jesus,2023,8,40
420195,Bom Jesus,2023,9,31
420195,Bom Jesus,2023,10,23
420195,Bom Jesus,2023,11,18
420195,Bom Jesus,2023,12,23
420195,Bom Jesus,2024,1,21
420195,Bom Jesus,2024,2,20
420195,Bom Jesus,2024,3,22
420195,Bom Jesus,2024,4,23
420195,Bom Jesus,2024,5,28
420195,Bom Jesus,2024,6,38
420195,Bom Jesus,2024,7,43
420195,Bom Jesus,2024,8,37
420195,Bom Jesus,2024,9,31
420195,Bom Jesus,2024,10,23
420195,Bom Jesus,2024,11,21
420195,Bom Jesus,2024,12,20
420195,Bom Jesus,2025,1,19
420195,Bom Jesus,2025,2,22
420195,Bom Jesus,2025,3,23
420195,Bom Jesus,2025,4,23
420195,Bom Jesus,2025,5,28
420195,Bom Jesus,2025,6,35
420195,Bom Jesus,2025,7,44
420195,Bom Jesus,2025,8,38
420195,Bom Jesus,2025,9,27
420195,Bom Jesus,2025,10,25
420195,Bom Jesus,2025,11,21
420195,Bom Jesus,2025,12,20
420195,Bom Jesus,2026,1,9
420195,Bom Jesus,2026,2,11
420195,Bom Jesus,2026,3,9
420195,Bom Jesus,2026,4,11
420195,Bom Jesus,2026,5,16
420195,Bom Jesus,2026,6,16
420195,Bom Jesus,2026,7,19
420200,Bom Jesus do Oeste,1990,1,14
420200,Bom Jesus do Oeste,1990,2,15
420200,Bom Jesus do Oeste,1990,3,10
420200,Bom Jesus do Oeste,1990,4,21
420200,Bom Jesus do Oeste,1990,5,16
420200,Bom Jesus do Oeste,1990,6,16
420200,Bom Jesus do Oeste,1990,7,29
420200,Bom Jesus do Oeste,1990,8,24
420200,Bom Jesus do Oeste,1990,9,23
420200,Bom Jesus do Oeste,1990,10,18
420200,Bom Jesus do Oeste,1990,11,14
420200,Bom Jesus do Oeste,1990,12,20
420200,Bom Jesus do Oeste,1991,1,12
420200,Bom Jesus do Oeste,1991,2,15
420200,Bom Jesus do Oeste,1991,3,17
420200,Bom Jesus do Oeste,1991,4,14
420200,Bom Jesus do Oeste,1991,5,17
420200,Bom Jesus do Oeste,1991,6,21
420200,Bom Jesus do Oeste,1991,7,31
420200,Bom Jesus do Oeste,1991,8,31
420200,Bom Jesus do Oeste,1991,9,20
420200,Bom Jesus do Oeste,1991,10,18
420200,Bom Jesus do Oeste,1991,11,18
420200,Bom Jesus do Oeste,1991,12,15
420200,Bom Jesus do Oeste,1992,1,16
420200,Bom Jesus do Oeste,1992,2,15
420200,Bom Jesus do Oeste,1992,3,18
420200,Bom Jesus do Oeste,1992,4,26
420200,Bom Jesus do Oeste,1992,5,19
420200,Bom Jesus do Oeste,1992,6,28
420200,Bom Jesus do Oeste,1992,7,30
420200,Bom Jesus do Oeste,1992,8,27
420200,Bom Jesus do Oeste,1992,9,25
420200,Bom Jesus do Oeste,1992,10,21
420200,Bom Jesus do Oeste,1992,11,16
420200,Bom Jesus do Oeste,1992,12,19
420200,Bom Jesus do Oeste,1993,1,12
420200,Bom Jesus do Oeste,1993,2,17
420200,Bom Jesus do Oeste,1993,3,16
420200,Bom Jesus do Oeste,1993,4,18
420200,Bom Jesus do Oeste,1993,5,24
420200,Bom Jesus do Oeste,1993,6,32
420200,Bom Jesus do Oeste,1993,7,36
420200,Bom Jesus do Oeste,1993,8,36
420200,Bom Jesus do Oeste,1993,9,29
420200,Bom Jesus do Oeste,1993,10,19
420200,Bom Jesus do Oeste,1993,11,18
420200,Bom Jesus do Oeste,1993,12,15
420200,Bom Jesus do Oeste,1994,1,17
420200,Bom Jesus do Oeste,1994,2,21
420200,Bom Jesus do Oeste,1994,3,20
420200,Bom Jesus do Oeste,1994,4,24
420200,Bom Jesus do Oeste,1994,5,27
420200,Bom Jesus do Oeste,1994,6,35
420200,Bom Jesus do Oeste,1994,7,38
420200,Bom Jesus do Oeste,1994,8,37
420200,Bom Jesus do Oeste,1994,9,27
420200,Bom Jesus do Oeste,1994,10,24
420200,Bom Jesus do Oeste,1994,11,19
420200,Bom Jesus do Oeste,1994,12,17
420200,Bom Jesus do Oeste,1995,1,19
420200,Bom Jesus do Oeste,1995,2,18
420200,Bom Jesus do Oeste,1995,3,20
420200,Bom Jesus do Oeste,1995,4,19
420200,Bom Jesus do Oeste,1995,5,23
420200,Bom Jesus do Oeste,1995,6,34
420200,Bom Jesus do Oeste,1995,7,34
420200,Bom Jesus do Oeste,1995,8,37
420200,Bom Jesus do Oeste,1995,9,32
420200,Bom Jesus do Oeste,1995,10,19
420200,Bom Jesus do Oeste,1995,11,15
420200,Bom Jesus do Oeste,1995,12,21
420200,Bom Jesus do Oeste,1996,1,22
420200,Bom Jesus do Oeste,1996,2,23
420200,Bom Jesus do Oeste,1996,3,27
420200,Bom Jesus do Oeste,1996,4,23
420200,Bom Jesus do Oeste,1996,5,31
420200,Bom Jesus do Oeste,1996,6,39
420200,Bom Jesus do Oeste,1996,7,39
420200,Bom Jesus do Oeste,1996,8,41
420200,Bom Jesus do Oeste,1996,9,29
420200,Bom Jesus do Oeste,1996,10,19
420200,Bom Jesus do Oeste,1996,11,24
420200,Bom Jesus do Oeste,1996,12,28
420200,Bom Jesus do Oeste,1997,1,25
420200,Bom Jesus do Oeste,1997,2,30
420200,Bom Jesus do Oeste,1997,3,26
420200,Bom Jesus do Oeste,1997,4,26
420200,Bom Jesus do Oeste,1997,5,31
420200,Bom Jesus do Oeste,1997,6,36
420200,Bom Jesus do Oeste,1997,7,43
420200,Bom Jesus do Oeste,1997,8,45
420200,Bom Jesus do Oeste,1997,9,35
420200,Bom Jesus do Oeste,1997,10,24
420200,Bom Jesus do Oeste,1997,11,20
420200,Bom Jesus do Oeste,1997,12,24
420200,Bom Jesus do Oeste,1998,1,18
420200,Bom Jesus do Oeste,1998,2,29
420200,Bom Jesus do Oeste,1998,3,25
420200,Bom Jesus do Oeste,1998,4,29
420200,Bom Jesus do Oeste,1998,5,32
420200,Bom Jesus do Oeste,1998,6,45
420200,Bom Jesus do Oeste,1998,7,48
420200,Bom Jesus do Oeste,1998,8,49
420200,Bom Jesus do Oeste,1998,9,35
420200,Bom Jesus do Oeste,1998,10,24
420200,Bom Jesus do Oeste,1998,11,25
420200,Bom Jesus do Oeste,1998,12,18
420200,Bom Jesus do Oeste,1999,1,22
420200,Bom Jesus do Oeste,1999,2,21
420200,Bom Jesus do Oeste,1999,3,32
420200,Bom Jesus do Oeste,1999,4,27
420200,Bom Jesus do Oeste,1999,5,35
420200,Bom Jesus do Oeste,1999,6,42
420200,Bom Jesus do Oeste,1999,7,51
420200,Bom Jesus do Oeste,1999,8,47
420200,Bom Jesus do Oeste,1999,9,35
420200,Bom Jesus do Oeste,1999,10,28
420200,Bom Jesus do Oeste,1999,11,29
420200,Bom Jesus do Oeste,1999,12,24
420200,Bom Jesus do Oeste,2000,1,26
420200,Bom Jesus do Oeste,2000,2,25
420200,Bom Jesus do Oeste,2000,3,29
420200,Bom Jesus do Oeste,2000,4,23
420200,Bom Jesus do Oeste,2000,5,38
420200,Bom Jesus do Oeste,2000,6,43
420200,Bom Jesus do Oeste,2000,7,53
420200,Bom Jesus do Oeste,2000,8,53
420200,Bom Jesus do Oeste,2000,9,43
420200,Bom Jesus do Oeste,2000,10,30
420200,Bom Jesus do Oeste,2000,11,25
420200,Bom Jesus do Oeste,2000,12,29
420200,Bom Jesus do Oeste,2001,1,22
420200,Bom Jesus do Oeste,2001,2,25
420200,Bom Jesus do Oeste,2001,3,34
420200,Bom Jesus do Oeste,2001,4,32
420200,Bom Jesus do Oeste,2001,5,41
420200,Bom Jesus do Oeste,2001,6,43
420200,Bom Jesus do Oeste,2001,7,51
420200,Bom Jesus do Oeste,2001,8,48
420200,Bom Jesus do Oeste,2001,9,37
420200,Bom Jesus do Oeste,2001,10,30
420200,Bom Jesus do Oeste,2001,11,30
420200,Bom Jesus do Oeste,2001,12,26
420200,Bom Jesus do Oeste,2002,1,22
420200,Bom Jesus do Oeste,2002,2,30
420200,Bom Jesus do Oeste,2002,3,27
420200,Bom Jesus do Oeste,2002,4,32
420200,Bom Jesus do Oeste,2002,5,38
420200,Bom Jesus do Oeste,2002,6,52
420200,Bom Jesus do Oeste,2002,7,52
420200,Bom Jesus do Oeste,2002,8,56
420200,Bom Jesus do Oeste,2002,9,42
420200,Bom Jesus do Oeste,2002,10,32
420200,Bom Jesus do Oeste,2002,11,26
420200,Bom Jesus do Oeste,2002,12,28
420200,Bom Jesus do Oeste,2003,1,20
420200,Bom Jesus do Oeste,2003,2,25
420200,Bom Jesus do Oeste,2003,3,26
420200,Bom Jesus do Oeste,2003,4,31
420200,Bom Jesus do Oeste,2003,5,41
420200,Bom Jesus do Oeste,2003,6,46
420200,Bom Jesus do Oeste,2003,7,58
420200,Bom Jesus do Oeste,2003,8,57
420200,Bom Jesus do Oeste,2003,9,40
420200,Bom Jesus do Oeste,2003,10,30
420200,Bom Jesus do Oeste,2003,11,28
420200,Bom Jesus do Oeste,2003,12,30
420200,Bom Jesus do Oeste,2004,1,29
420200,Bom Jesus do Oeste,2004,2,27
420200,Bom Jesus do Oeste,2004,3,29
420200,Bom Jesus do Oeste,2004,4,35
420200,Bom Jesus do Oeste,2004,5,38
420200,Bom Jesus do Oeste,2004,6,49
420200,Bom Jesus do Oeste,2004,7,57
420200,Bom Jesus do Oeste,2004,8,57
420200,Bom Jesus do Oeste,2004,9,40
420200,Bom Jesus do Oeste,2004,10,30
420200,Bom Jesus do Oeste,2004,11,28
420200,Bom Jesus do Oeste,2004,12,35
420200,Bom Jesus do Oeste,2005,1,35
420200,Bom Jesus do Oeste,2005,2,33
420200,Bom Jesus do Oeste,2005,3,34
420200,Bom Jesus do Oeste,2005,4,29
420200,Bom Jesus do Oeste,2005,5,42
420200,Bom Jesus do Oeste,2005,6,50
420200,Bom Jesus do Oeste,2005,7,62
420200,Bom Jesus do Oeste,2005,8,56
420200,Bom Jesus do Oeste,2005,9,46
420200,Bom Jesus do Oeste,2005,10,37
420200,Bom Jesus do Oeste,2005,11,34
420200,Bom Jesus do Oeste,2005,12,31
420200,Bom Jesus do Oeste,2006,1,27
420200,Bom Jesus do Oeste,2006,2,29
420200,Bom Jesus do Oeste,2006,3,34
420200,Bom Jesus do Oeste,2006,4,32
420200,Bom Jesus do Oeste,2006,5,43
420200,Bom Jesus do Oeste,2006,6,49
420200,Bom Jesus do Oeste,2006,7,64
420200,Bom Jesus do Oeste,2006,8,59
420200,Bom Jesus do Oeste,2006,9,43
420200,Bom Jesus do Oeste,2006,10,32
420200,Bom Jesus do Oeste,2006,11,35
420200,Bom Jesus do Oeste,2006,12,29
420200,Bom Jesus do Oeste,2007,1,31
420200,Bom Jesus do Oeste,2007,2,29
420200,Bom Jesus do Oeste,2007,3,39
420200,Bom Jesus do Oeste,2007,4,32
420200,Bom Jesus do Oeste,2007,5,41
420200,Bom Jesus do Oeste,2007,6,52
420200,Bom Jesus do Oeste,2007,7,60
420200,Bom Jesus do Oeste,2007,8,57
420200,Bom Jesus do Oeste,2007,9,43
420200,Bom Jesus do Oeste,2007,10,30
420200,Bom Jesus do Oeste,2007,11,32
420200,Bom Jesus do Oeste,2007,12,33
420200,Bom Jesus do Oeste,2008,1,29
420200,Bom Jesus do Oeste,2008,2,32
420200,Bom Jesus do Oeste,2008,3,36
420200,Bom Jesus do Oeste,2008,4,40
420200,Bom Jesus do Oeste,2008,5,41
420200,Bom Jesus do Oeste,2008,6,55
420200,Bom Jesus do Oeste,2008,7,66
420200,Bom Jesus do Oeste,2008,8,60
420200,Bom Jesus do Oeste,2008,9,43
420200,Bom Jesus do Oeste,2008,10,37
420200,Bom Jesus do Oeste,2008,11,32
420200,Bom Jesus do Oeste,2008,12,30
420200,Bom Jesus do Oeste,2009,1,29
420200,Bom Jesus do Oeste,2009,2,36
420200,Bom Jesus do Oeste,2009,3,37
420200,Bom Jesus do Oeste,2009,4,38
420200,Bom Jesus do Oeste,2009,5,47
420200,Bom Jesus do Oeste,2009,6,56
420200,Bom Jesus do Oeste,2009,7,66
420200,Bom Jesus do Oeste,2009,8,61
420200,Bom Jesus do Oeste,2009,9,48
420200,Bom Jesus do Oeste,2009,10,40
420200,Bom Jesus do Oeste,2009,11,32
420200,Bom Jesus do Oeste,2009,12,32
420200,Bom Jesus do Oeste,2010,1,36
420200,Bom Jesus do Oeste,2010,2,36
420200,Bom Jesus do Oeste,2010,3,37
420200,Bom Jesus do Oeste,2010,4,35
420200,Bom Jesus do Oeste,2010,5,44
420200,Bom Jesus do Oeste,2010,6,48
420200,Bom Jesus do Oeste,2010,7,68
420200,Bom Jesus do Oeste,2010,8,65
420200,Bom Jesus do Oeste,2010,9,53
420200,Bom Jesus do Oeste,2010,10,45
420200,Bom Jesus do Oeste,2010,11,35
420200,Bom Jesus do Oeste,2010,12,33
420200,Bom Jesus do Oeste,2011,1,32
420200,Bom Jesus do Oeste,2011,2,36
420200,Bom Jesus do Oeste,2011,3,33
420200,Bom Jesus do Oeste,2011,4,36
420200,Bom Jesus do Oeste,2011,5,40
420200,Bom Jesus do Oeste,2011,6,53
420200,Bom Jesus do Oeste,2011,7,67
420200,Bom Jesus do Oeste,2011,8,59
420200,Bom Jesus do Oeste,2011,9,46
420200,Bom Jesus do Oeste,2011,10,39
420200,Bom Jesus do Oeste,2011,11,29
420200,Bom Jesus do Oeste,2011,12,33
420200,Bom Jesus do Oeste,2012,1,32
420200,Bom Jesus do Oeste,2012,2,32
420200,Bom Jesus do Oeste,2012,3,35
420200,Bom Jesus do Oeste,2012,4,36
420200,Bom Jesus do Oeste,2012,5,44
420200,Bom Jesus do Oeste,2012,6,54
420200,Bom Jesus do Oeste,2012,7,66
420200,Bom Jesus do Oeste,2012,8,60
420200,Bom Jesus do Oeste,2012,9,50
420200,Bom Jesus do Oeste,2012,10,36
420200,Bom Jesus do Oeste,2012,11,32
420200,Bom Jesus do Oeste,2012,12,33
420200,Bom Jesus do Oeste,2013,1,30
420200,Bom Jesus do Oeste,2013,2,30
420200,Bom Jesus do Oeste,2013,3,33
420200,Bom Jesus do Oeste,2013,4,35
420200,Bom Jesus do Oeste,2013,5,49
420200,Bom Jesus do Oeste,2013,6,64
420200,Bom Jesus do Oeste,2013,7,71
420200,Bom Jesus do Oeste,2013,8,69
420200,Bom Jesus do Oeste,2013,9,54
420200,Bom Jesus do Oeste,2013,10,37
420200,Bom Jesus do Oeste,2013,11,37
420200,Bom Jesus do Oeste,2013,12,36
420200,Bom Jesus do Oeste,2014,1,31
420200,Bom Jesus do Oeste,2014,2,32
420200,Bom Jesus do Oeste,2014,3,33
420200,Bom Jesus do Oeste,2014,4,40
420200,Bom Jesus do Oeste,2014,5,48
420200,Bom Jesus do Oeste,2014,6,58
420200,Bom Jesus do Oeste,2014,7,68
420200,Bom Jesus do Oeste,2014,8,70
420200,Bom Jesus do Oeste,2014,9,46
420200,Bom Jesus do Oeste,2014,10,38
420200,Bom Jesus do Oeste,2014,11,29
420200,Bom Jesus do Oeste,2014,12,32
420200,Bom Jesus do Oeste,2015,1,32
420200,Bom Jesus do Oeste,2015,2,37
420200,Bom Jesus do Oeste,2015,3,33
420200,Bom Jesus do Oeste,2015,4,34
420200,Bom Jesus do Oeste,2015,5,44
420200,Bom Jesus do Oeste,2015,6,60
420200,Bom Jesus do Oeste,2015,7,70
420200,Bom Jesus do Oeste,2015,8,68
420200,Bom Jesus do Oeste,2015,9,47
420200,Bom Jesus do Oeste,2015,10,37
420200,Bom Jesus do Oeste,2015,11,37
420200,Bom Jesus do Oeste,2015,12,36
420200,Bom Jesus do Oeste,2016,1,28
420200,Bom Jesus do Oeste,2016,2,32
420200,Bom Jesus do Oeste,2016,3,39
420200,Bom Jesus do Oeste,2016,4,39
420200,Bom Jesus do Oeste,2016,5,43
420200,Bom Jesus do Oeste,2016,6,59
420200,Bom Jesus do Oeste,2016,7,69
420200,Bom Jesus do Oeste,2016,8,66
420200,Bom Jesus do Oeste,2016,9,46
420200,Bom Jesus do Oeste,2016,10,39
420200,Bom Jesus do Oeste,2016,11,34
420200,Bom Jesus do Oeste,2016,12,28
420200,Bom Jesus do Oeste,2017,1,29
420200,Bom Jesus do Oeste,2017,2,37
420200,Bom Jesus do Oeste,2017,3,39
420200,Bom Jesus do Oeste,2017,4,39
420200,Bom Jesus do Oeste,2017,5,48
420200,Bom Jesus do Oeste,2017,6,65
420200,Bom Jesus do Oeste,2017,7,68
420200,Bom Jesus do Oeste,2017,8,64
420200,Bom Jesus do Oeste,2017,9,48
420200,Bom Jesus do Oeste,2017,10,38
420200,Bom Jesus do Oeste,2017,11,38
420200,Bom Jesus do Oeste,2017,12,39
420200,Bom Jesus do Oeste,2018,1,31
420200,Bom Jesus do Oeste,2018,2,31
420200,Bom Jesus do Oeste,2018,3,40
420200,Bom Jesus do Oeste,2018,4,40
420200,Bom Jesus do Oeste,2018,5,47
420200,Bom Jesus do Oeste,2018,6,58
420200,Bom Jesus do Oeste,2018,7,72
420200,Bom Jesus do Oeste,2018,8,65
420200,Bom Jesus do Oeste,2018,9,53
420200,Bom Jesus do Oeste,2018,10,43
420200,Bom Jesus do Oeste,2018,11,35
420200,Bom Jesus do Oeste,2018,12,35
420200,Bom Jesus do Oeste,2019,1,30
420200,Bom Jesus do Oeste,2019,2,33
420200,Bom Jesus do Oeste,2019,3,38
420200,Bom Jesus do Oeste,2019,4,39
420200,Bom Jesus do Oeste,2019,5,43
420200,Bom Jesus do Oeste,2019,6,63
420200,Bom Jesus do Oeste,2019,7,68
420200,Bom Jesus do Oeste,2019,8,67
420200,Bom Jesus do Oeste,2019,9,49
420200,Bom Jesus do Oeste,2019,10,46
420200,Bom Jesus do Oeste,2019,11,37
420200,Bom Jesus do Oeste,2019,12,34
420200,Bom Jesus do Oeste,2020,1,28
420200,Bom Jesus do Oeste,2020,2,28
420200,Bom Jesus do Oeste,2020,3,29
420200,Bom Jesus do Oeste,2020,4,30
420200,Bom Jesus do Oeste,2020,5,40
420200,Bom Jesus do Oeste,2020,6,47
420200,Bom Jesus do Oeste,2020,7,60
420200,Bom Jesus do Oeste,2020,8,53
420200,Bom Jesus do Oeste,2020,9,42
420200,Bom Jesus do Oeste,2020,10,31
420200,Bom Jesus do Oeste,2020,11,29
420200,Bom Jesus do Oeste,2020,12,28
420200,Bom Jesus do Oeste,2021,1,40
420200,Bom Jesus do Oeste,2021,2,42
420200,Bom Jesus do Oeste,2021,3,43
420200,Bom Jesus do Oeste,2021,4,48
420200,Bom Jesus do Oeste,2021,5,59
420200,Bom Jesus do Oeste,2021,6,77
420200,Bom Jesus do Oeste,2021,7,83
420200,Bom Jesus do Oeste,2021,8,80
420200,Bom Jesus do Oeste,2021,9,60
420200,Bom Jesus do Oeste,2021,10,48
420200,Bom Jesus do Oeste,2021,11,44
420200,Bom Jesus do Oeste,2021,12,41
420200,Bom Jesus do Oeste,2022,1,34
420200,Bom Jesus do Oeste,2022,2,36
420200,Bom Jesus do Oeste,2022,3,37
420200,Bom Jesus do Oeste,2022,4,34
420200,Bom Jesus do Oeste,2022,5,46
420200,Bom Jesus do Oeste,2022,6,58
420200,Bom Jesus do Oeste,2022,7,64
420200,Bom Jesus do Oeste,2022,8,69
420200,Bom Jesus do Oeste,2022,9,46
420200,Bom Jesus do Oeste,2022,10,41
420200,Bom Jesus do Oeste,2022,11,35
420200,Bom Jesus do Oeste,2022,12,37
420200,Bom Jesus do Oeste,2023,1,31
420200,Bom Jesus do Oeste,2023,2,38
420200,Bom Jesus do Oeste,2023,3,40
420200,Bom Jesus do Oeste,2023,4,38
420200,Bom Jesus do Oeste,2023,5,48
420200,Bom Jesus do Oeste,2023,6,60
420200,Bom Jesus do Oeste,2023,7,71
420200,Bom Jesus do Oeste,2023,8,66
420200,Bom Jesus do Oeste,2023,9,46
420200,Bom Jesus do Oeste,2023,10,40
420200,Bom Jesus do Oeste,2023,11,35
420200,Bom Jesus do Oeste,2023,12,38
420200,Bom Jesus do Oeste,2024,1,36
420200,Bom Jesus do Oeste,2024,2,37
420200,Bom Jesus do Oeste,2024,3,36
420200,Bom Jesus do Oeste,2024,4,40
420200,Bom Jesus do Oeste,2024,5,49
420200,Bom Jesus do Oeste,2024,6,64
420200,Bom Jesus do Oeste,2024,7,72
420200,Bom Jesus do Oeste,2024,8,67
420200,Bom Jesus do Oeste,2024,9,54
420200,Bom Jesus do Oeste,2024,10,38
420200,Bom Jesus do Oeste,2024,11,40
420200,Bom Jesus do Oeste,2024,12,38
420200,Bom Jesus do Oeste,2025,1,36
420200,Bom Jesus do Oeste,2025,2,38
420200,Bom Jesus do Oeste,2025,3,35
420200,Bom Jesus do Oeste,2025,4,39
420200,Bom Jesus do Oeste,2025,5,44
420200,Bom Jesus do Oeste,2025,6,63
420200,Bom Jesus do Oeste,2025,7,79
420200,Bom Jesus do Oeste,2025,8,68
420200,Bom Jesus do Oeste,2025,9,53
420200,Bom Jesus do Oeste,2025,10,38
420200,Bom Jesus do Oeste,2025,11,35
420200,Bom Jesus do Oeste,2025,12,29
420200,Bom Jesus do Oeste,2026,1,18
420200,Bom Jesus do Oeste,2026,2,19
420200,Bom Jesus do Oeste,2026,3,22
420200,Bom Jesus do Oeste,2026,4,15
420200,Bom Jesus do Oeste,2026,5,25
420200,Bom Jesus do Oeste,2026,6,35
420200,Bom Jesus do Oeste,2026,7,37
420205,Bom Retiro,1990,1,10
420205,Bom Retiro,1990,2,14
420205,Bom Retiro,1990,3,13
420205,Bom Retiro,1990,4,16
420205,Bom Retiro,1990,5,16
420205,Bom Retiro,1990,6,21
420205,Bom Retiro,1990,7,26
420205,Bom Retiro,1990,8,25
420205,Bom Retiro,1990,9,16
420205,Bom Retiro,1990,10,10
420205,Bom Retiro,1990,11,13
420205,Bom Retiro,1990,12,10
420205,Bom Retiro,1991,1,10
420205,Bom Retiro,1991,2,14
420205,Bom Retiro,1991,3,17
420205,Bom Retiro,1991,4,17
420205,Bom Retiro,1991,5,17
420205,Bom Retiro,1991,6,22
420205,Bom Retiro,1991,7,25
420205,Bom Retiro,1991,8,23
420205,Bom Retiro,1991,9,18
420205,Bom Retiro,1991,10,15
420205,Bom Retiro,1991,11,13
420205,Bom Retiro,1991,12,12
420205,Bom Retiro,1992,1,10
420205,Bom Retiro,1992,2,11
420205,Bom Retiro,1992,3,14
420205,Bom Retiro,1992,4,19
420205,Bom Retiro,1992,5,19
420205,Bom Retiro,1992,6,24
420205,Bom Retiro,1992,7,30
420205,Bom Retiro,1992,8,26
420205,Bom Retiro,1992,9,20
420205,Bom Retiro,1992,10,16
420205,Bom Retiro,1992,11,12
420205,Bom Retiro,1992,12,16
420205,Bom Retiro,1993,1,13
420205,Bom Retiro,1993,2,17
420205,Bom Retiro,1993,3,17
420205,Bom Retiro,1993,4,17
420205,Bom Retiro,1993,5,19
420205,Bom Retiro,1993,6,31
420205,Bom Retiro,1993,7,35
420205,Bom Retiro,1993,8,29
420205,Bom Retiro,1993,9,19
420205,Bom Retiro,1993,10,16
420205,Bom Retiro,1993,11,18
420205,Bom Retiro,1993,12,14
420205,Bom Retiro,1994,1,15
420205,Bom Retiro,1994,2,14
420205,Bom Retiro,1994,3,16
420205,Bom Retiro,1994,4,16
420205,Bom Retiro,1994,5,24
420205,Bom Retiro,1994,6,27
420205,Bom Retiro,1994,7,33
420205,Bom Retiro,1994,8,31
420205,Bom Retiro,1994,9,27
420205,Bom Retiro,1994,10,23
420205,Bom Retiro,1994,11,21
420205,Bom Retiro,1994,12,16
420205,Bom Retiro,1995,1,12
420205,Bom Retiro,1995,2,18
420205,Bom Retiro,1995,3,18
420205,Bom Retiro,1995,4,19
420205,Bom Retiro,1995,5,22
420205,Bom Retiro,1995,6,25
420205,Bom Retiro,1995,7,39
420205,Bom Retiro,1995,8,30
420205,Bom Retiro,1995,9,27
420205,Bom Retiro,1995,10,15
420205,Bom Retiro,1995,11,18
420205,Bom Retiro,1995,12,19
420205,Bom Retiro,1996,1,20
420205,Bom Retiro,1996,2,13
420205,Bom Retiro,1996,3,19
420205,Bom Retiro,1996,4,19
420205,Bom Retiro,1996,5,25
420205,Bom Retiro,1996,6,27
420205,Bom Retiro,1996,7,39
420205,Bom Retiro,1996,8,39
420205,Bom Retiro,1996,9,24
420205,Bom Retiro,1996,10,19
420205,Bom Retiro,1996,11,12
420205,Bom Retiro,1996,12,18
420205,Bom Retiro,1997,1,19
420205,Bom Retiro,1997,2,23
420205,Bom Retiro,1997,3,16
420205,Bom Retiro,1997,4,21
420205,Bom Retiro,1997,5,18
420205,Bom Retiro,1997,6,33
420205,Bom Retiro,1997,7,38
420205,Bom Retiro,1997,8,31
420205,Bom Retiro,1997,9,26
420205,Bom Retiro,1997,10,22
420205,Bom Retiro,1997,11,15
420205,Bom Retiro,1997,12,20
420205,Bom Retiro,1998,1,18
420205,Bom Retiro,1998,2,20
420205,Bom Retiro,1998,3,21
420205,Bom Retiro,1998,4,24
420205,Bom Retiro,1998,5,27
420205,Bom Retiro,1998,6,36
420205,Bom Retiro,1998,7,45
420205,Bom Retiro,1998,8,35
420205,Bom Retiro,1998,9,31
420205,Bom Retiro,1998,10,21
420205,Bom Retiro,1998,11,17
420205,Bom Retiro,1998,12,19
420205,Bom Retiro,1999,1,20
420205,Bom Retiro,1999,2,22
420205,Bom Retiro,1999,3,19
420205,Bom Retiro,1999,4,23
420205,Bom Retiro,1999,5,27
420205,Bom Retiro,1999,6,37
420205,Bom Retiro,1999,7,44
420205,Bom Retiro,1999,8,42
420205,Bom Retiro,1999,9,29
420205,Bom Retiro,1999,10,22
420205,Bom Retiro,1999,11,20
420205,Bom Retiro,1999,12,20
420205,Bom Retiro,2000,1,18
420205,Bom Retiro,2000,2,21
420205,Bom Retiro,2000,3,22
420205,Bom Retiro,2000,4,25
420205,Bom Retiro,2000,5,34
420205,Bom Retiro,2000,6,43
420205,Bom Retiro,2000,7,46
420205,Bom Retiro,2000,8,39
420205,Bom Retiro,2000,9,33
420205,Bom Retiro,2000,10,26
420205,Bom Retiro,2000,11,22
